FIPS,Female_life_Growth,Male_life_Growth,Per_young,Per_old,Per_white,Per_black,Per_hispanic,Per_single_mother,Per_NO_HighSchool,Per_college,Rate_median_income,Percent_divorced,Per_Evangelical_adherent,Per_Evangelical_congregations,Per_Obama,Per_Romney,Per_Rural,Per_diabetic,Per_Obese,Per_Physically_Inactive,Rate_Teen_Birth,Rate_Violent_Crime
48427,-.489999999999995,2.70999999999999,34.2,10.38,88.25,.08,98.45,14.33,53.68,9.6,25598,17.57,.0777361427696053,.574468085106383,.86,.13,23.7,9,29,29,106,287
48429,-.0400000000000063,3.92,23.44,18.35,84.93,2.41,19.91,6.59,20.31,11.41,37400,22.47,.705627730521449,.714285714285714,.14,.85,39.4,10,28,29,75,146
48431,.430000000000007,3.48,26.73,15.62,94.49,.25,40.05,8.73,28.02,17.97,41944,22.19,.497705389822304,.666666666666667,.06,.93,100,10,29,29, ,138
48433,-.780000000000001,4.52000000000001,19.99,24.07,85.82,5.09,9.89,3.17,14.31,23.66,47083,21.67,.707742244590714,.777777777777778,.24,.75,100,12,29,30, ,257
48435,2.79000000000001,4.02,25.99,15.48,91.97,1.98,54.79,7.96,29.14,12.72,55122,18.68,.44612288668529,.583333333333333,.25,.75,18.8,10,28,27,64,290
48437,1.53,4.38,26.04,17.46,80.57,5.42,38.81,6.2,24.95,16.12,38988,18.33,.681004790996136,.645161290322581,.26,.73,37.6,11,29,30,95,295
48439,2.86999999999999,6.2,28.04,8.81,69.44,14.68,26.27,10.37,16.03,28.94,56178,19.01,.545295567742526,.750442477876106,.41,.57,1.3,8,28,22,55,474
48441,-.0100000000000051,2.04000000000001,24.52,13.12,83.34,7.5,21.82,9.74,14.78,23.95,43065,20.63,.740135465336515,.783018867924528,.23,.76,16,9,29,33,62,490
48443,2.25,4.22,21.88,25.69,91.44,0,52.96,1.9,17.53,18.77,41417,24.58,.392953586281148,.375,.33,.65,100,10,27,31, ,249
48445,-.820000000000007,2.60000000000001,25.48,14.32,80.99,5.5,47.68,5.71,32.67,14.85,35485,26.53,.661477526490049,.852941176470588,.29,.7,24.7,10,30,32,99,198
48447,-.570000000000007,4.91,20.01,26.24,96.91,0,9.21,2.77,20.8,18.42,40380,21.36,.761671325790259,.6,.13,.86,100,11,29,30, ,41
48449,1.38,3.69999999999999,30.62,11.56,81.11,9.99,38.77,10.21,27.65,13.35,39886,19.76,.57679841674399,.756410256410256,.3,.69,50.6,9,33,27,91,376
48451,1.23,3.75,23.65,13.68,84.76,3.95,35.43,10.08,18.14,22.28,43465,20.04,.600492295902631,.694444444444444,.25,.73,15.6,10,29,26,58,338
48453,3.55,6.50999999999999,23.91,7.17,69.42,8.49,33.18,7.99,13.34,44.04,55452,15.67,.354472103748781,.605970149253731,.6,.36,5.5,7,25,18,49,434
48455,.0200000000000102,2.23,22.7,22.4,88.03,10.52,7.46,4.78,20.54,10.6,38138,24,.762546942623461,.8125,.26,.73,77.2,13,32,34,62,263
48457,.969999999999999,3.5,20.61,19.05,86.37,11.18,6.5,9.25,18.17,11.95,35847,23.66,.813099688415467,.830508474576271,.22,.77,78.1,11,28,30,76,372
48459,.329999999999998,2.96000000000001,24.6,15.34,86.39,8.77,6.44,7.16,16.76,14.91,46734,21.71,.646850026135123,.72289156626506,.2,.79,79.3,12,31,36,57,270
48461,.679999999999993,3.16000000000001,28.31,14.09,87.16,4.67,44.69,8.4,25.67,16.57,52455,17.95,.629232047461752,.571428571428571,.26,.73,100,10,29,29,68,105
48463,1.46000000000001,4.17,29.23,14.63,90.9,1.18,68.56,11.39,29.5,15.82,34456,20.99,.311741623304696,.730769230769231,.45,.54,31.4,10,30,28,86,349
48465,2.79000000000001,4.02,29.98,12.36,89.32,1.61,79.78,11.05,35.4,16.42,38747,18.65,.266727581255711,.702127659574468,.52,.47,10.2,10,29,26,86,189
48467,-.440000000000012,3.58,24.18,17.86,93.63,2.61,9.17,7.05,20.32,12.15,42359,24.52,.743909264580992,.772727272727273,.16,.83,75,11,29,31,53,221
48469,1.41,4.38000000000001,26.85,13.16,78.74,6.05,43.52,11.68,18.93,16.55,49676,20.89,.350602510817275,.594339622641509,.31,.68,26.6,10,31,26,80,597
48471,.560000000000002,1.73,16.45,10.07,72.73,22.58,16.5,8.42,18.44,18.14,36885,19.84,.537130185658694,.602564102564103,.35,.64,45.6,9,33,27,27,373
48473,.310000000000002,4.12,24.62,10.09,67.79,24.33,28.22,9.28,20.78,19.69,50609,14.93,.414937649767911,.574074074074074,.41,.58,61.6,10,32,30,37,313
48475,.679999999999993,3.16000000000001,27.58,14.43,86.09,5.53,46.67,12.61,29.06,11.31,41939,25.66,.499033785874652,.645161290322581,.26,.73,27.9,10,29,31,83,631
48477,3.05,6.64999999999999,22.43,18.32,77.44,17.98,13.26,7.92,19.36,25.46,45320,20.09,.313169010009836,.527777777777778,.23,.75,53.5,11,29,28,44,361
48479,2.12,3.92,35.37,7.78,86.8,.43,95.51,17.15,36.45,17.07,37868,17.32,.0870176207376816,.652173913043478,.77,.23,2.6,9,29,27,96,561
48481,2.78,4.48,26.83,14.46,76.43,14.63,36.84,10.95,26.44,17.1,43689,21.69,.314996042214115,.571428571428571,.3,.69,49.9,11,31,29,70,438
48483,-1.04000000000001,.819999999999993,24.98,17.53,86.34,3.95,20.18,7.02,18.95,17.14,48000,22.46,.701875025599317,.590909090909091,.11,.88,100,11,29,30,68,228
48485,.11999999999999,2.84999999999999,23.27,12.95,80.59,10.73,16.25,9.54,16.73,19.81,44786,20.69,.699632673492652,.729857819905213,.26,.73,10.7,11,31,31,61,437
48487,1.39,3.53,25.87,15.8,82.54,8.48,25.32,10.77,24.77,17.95,40050,21.43,.841701653152355,.692307692307692,.24,.74,21.9,10,30,27,81,369
48489,.609999999999999,3.84999999999999,27.16,11.83,93.05,1.69,86.63,12.6,39.76,9.19,22894,21.24,.117238496414676,.578947368421053,.71,.28,34.6,9,30,28,82,1295
48491,3.21000000000001,7.47,28.77,8.74,80.87,6.3,22.86,7.42,8.12,37.61,71346,15.19,.41015887886662,.643333333333333,.38,.59,12,7,27,19,35,144
48493,1.64,4.74000000000001,26.68,12.39,85.4,1.92,38.18,5.99,15.39,18.75,62689,15.13,.288772270027175,.704545454545455,.28,.71,85.9,11,30,27,37,142
48495,-.390000000000001,2.31,29.71,12.36,88.11,2.81,52.02,8.16,33.5,9.77,44573,23.57,.580234372878101,.761904761904762,.23,.76,18.1,10,31,28,66,208
48497,-.140000000000001,2.73999999999999,26.26,12.12,91.97,1.19,16.46,6.11,16.78,15.59,57511,18.86,.77767208228858,.878260869565217,.16,.83,72.1,9,32,30,49,268
48499,1.21000000000001,4.05,20.45,23.41,91.26,4.89,8.15,5.45,18.21,16.52,41260,22.64,.714240826462029,.655555555555556,.17,.82,74.2,12,30,31,57,210
48501,-.209999999999994,3.35000000000001,32.63,11.22,80.14,1.16,57.04,5.4,31.81,13.13,48173,13.93,.528960598906409,.761904761904762,.19,.8,37.3,9,30,29,87,187
48503,-.409999999999997,3.97,24.25,18.2,91.72,1.19,15.46,6.51,21.8,14.94,39898,23.23,.757331560908522,.784615384615385,.14,.85,33.6,12,30,28,70,206
48505,-.489999999999995,2.70999999999999,33.65,10.21,91.42,.03,92.39,22.35,43.39,9.73,26009,17.61,.170929351039146,.588235294117647,.71,.28,23.5,9,30,28,120,291
48507,.269999999999996,2.72,32.12,12.63,81.13,.62,92.44,17,41.45,9.64,23952,22.95,.271160212386838,.733333333333333,.83,.16,38,9,30,28,108,468
49001,.899999999999991,2.83999999999999,33.43,12.75,96.84,.25,9.88,7.91,9.4,10.46,43225,18.56,.00543468926230866,.111111111111111,.13,.85,56.5,8,27,23,45,110
49003,.670000000000002,5.39,34.04,11.06,92.37,.2,8.17,6.58,9.44,22.53,55588,13.7,.0178845881709951,.0833333333333333,.1,.88,31.1,8,27,22,37,137
49005,1.90000000000001,4.64,31.11,7.72,91.74,.62,9.69,5.42,8.41,35.58,48338,9.84,.0161476179985412,.0544871794871795,.15,.83,15.7,5,23,17,23,72
49007,.450000000000003,2.28,26.74,13.74,91.3,.48,12.03,6.72,13.69,12.81,43659,19.1,.058567542812267,.259259259259259,.3,.67,33.7,9,24,26,42,168
49009,.100000000000009,3.34,15.15,22.45,95.62,.45,4.6,2.68,18.06,18.51,44750,16.83, , ,.18,.78,100,9,28,21, ,34
49011,2.83,3.53,34.24,8.09,91.32,1.26,8.21,6.42,4.93,34.13,69147,12.4,.0314066843913513,.0567612687813022,.18,.8,.9,6,25,16,25,108
49013,.100000000000009,3.34,33.66,10.51,91.56,.38,5.64,7.92,15.48,16.8,55790,11.14,.0388828249853937,.142857142857143,.09,.89,68.2,9,28,25,63,141
49015,1.13,3.53,31.53,12.75,95.68,.18,5.75,6.14,11,13.12,50800,14.65,.044825659153071,.142857142857143,.13,.85,73.6,8,29,22,38,41
49017,.899999999999991,2.83999999999999,25.49,17.5,94.89,.2,3.9,3.64,8.8,20.87,46029,15.9,.00647844839148118,.0588235294117647,.14,.84,100,9,25,25,27, 
49019,1.13,3.53,22.94,13.12,92.67,.14,8.43,3.48,15.18,26.97,42004,23.97,.165883954785081,.318181818181818,.44,.5,25.4,6,20,19,54,234
49021,-.550000000000011,2.27,30.17,9.79,92.5,.55,7.54,6.14,8.47,27.07,42226,13.38,.0386908602844385,.105263157894737,.13,.85,22.6,7,25,19,28,147
49023,1.22000000000001,1.93000000000001,36.72,10.18,96.74,.65,3.34,8.05,9.74,14.09,54000,12.85, , ,.11,.87,43.5,7,29,21,39,92
49025,2.62,2.61,22.37,19.14,95.8,.09,3.35,2.93,7.47,26.82,45439,17.2,.0448348505504235,.166666666666667,.22,.75,54.9,10,25,24,34,302
49027,.899999999999991,2.83999999999999,32.43,13.97,93.72,.82,12.02,6.94,13.77,19.51,47062,14.13,.03506588070279,.184210526315789,.09,.89,73.9,8,29,22,41,142
49029,1.90000000000001,4.64,35.35,10.57,97.94,0,2.27,2.68,3.27,27.45,76472,10.04, , ,.09,.89,62.8,7,23,19,13,41
49031,.899999999999991,2.83999999999999,26.07,21.42,97.4,.18,5.97,3.77,10.95,16.7,36667,15.5, , ,.09,.89,100,10,25,27, , 
49033,1.90000000000001,4.64,29.99,18.44,97.22,.09,1.61,1.35,5.02,20.01,53924,12.37, , ,.08,.91,100,8,27,21, ,60
49035,2.14,4.18000000000001,29.11,8.6,86.6,1.56,16.73,6.88,11.28,30.17,59168,16.17,.0364706364269427,.0861759425493716,.39,.58,.9,7,25,18,38,371
49037,2.62,2.61,34.02,10.9,47.67,.11,4.63,11.93,18.98,18.33,37611,15.14,.0720815387636465,.243243243243243,.4,.58,77.9,9,29,29,39,124
49039,1.22000000000001,1.93000000000001,29.88,11.29,92.61,1.29,9.12,5.26,11.39,18.32,44799,13.16,.00956879357415459,.0547945205479452,.1,.88,40.9,8,27,24,20, 
49041,.760000000000005,1.59,31.8,14.28,95.21,.55,4.2,6.68,9.82,16.18,44731,16.66,.0295331236037022,.142857142857143,.09,.89,64.7,9,26,23,44,125
49043,4.13,7.33,27.85,7.3,95.04,.39,11.18,4.95,6.73,49.79,84752,10.71,.0359276697690984,.155555555555556,.46,.51,39.2,4,16,13,25,90
49045,1.90000000000001,3.81,36.14,6.98,94.4,.87,11.34,8.68,8.27,19.53,63228,15.82,.0244383987171169,.132075471698113,.23,.75,17.7,9,30,21,42,198
49047,-.019999999999996,2.78,32.9,9.05,85.29,.14,6.76,7.08,15.27,15.02,62450,15.44,.0561973721994831,.169230769230769,.09,.9,46.8,8,29,27,59,173
49049,2.5,4.55,34.79,6.49,90.96,.59,10.53,5.26,6.38,35.85,59338,9.31,.00540956569543705,.0194029850746269,.1,.88,3.3,6,25,15,19,85
49051,1.3,5.5,33.97,8.34,95.29,.41,12.35,6.28,8.95,30.47,64651,10.79,.00955181606129698,.0888888888888889,.23,.75,26.9,7,24,16,31,54
49053,1.94,3.77,30.26,16.84,92.57,.38,9.51,5.45,8.88,24.9,50307,13.95,.0224410558838057,.0905797101449275,.16,.83,15.2,8,24,18,35,144
49055,.760000000000005,1.59,33.53,11.04,98.61,.26,6.87,3.81,8.87,21.88,49847,12.5,.00457911049364708,.125,.16,.82,100,8,25,22, ,152
49057,2.03,3.67999999999999,29.94,10.1,88.15,1.42,16.44,8.17,11.24,22.18,54666,17.31,.0618054541082883,.130653266331658,.26,.72,5.8,8,27,19,46,230
50001,3.28999999999999,5.55,20.87,13.42,95.79,.86,1.84,6.7,9.22,34.58,57203,17.37,.0745399088385483,.25,.69,.28,78.4,6,23,19,12,69
50003,2.45999999999999,4.39,20.6,18.72,96.85,.4,1.46,6.18,10.16,31.85,48083,20.57,.0777250670756267,.235294117647059,.62,.35,64.5,7,23,21,28,167
50005,3.01000000000001,5.60000000000001,22,15.22,96.64,.73,1.09,7.82,11.28,28.24,44433,21.17,.142618643786292,.241935483870968,.6,.37,74.4,8,26,22,24,120
50007,4.52,7.06,20.11,11.23,92.75,1.65,1.84,6.35,6.49,45.75,62260,15.07,.14114453807773,.341269841269841,.71,.27,26,5,20,15,11,171
50009,2.83,4.26000000000001,20.14,18.88,97.09,.63,1.18,6.23,16.97,15.24,37679,21.58, , ,.55,.42,100,8,26,25,20, 
50011,4.02,6.39,24.91,11.94,95.53,.5,1.26,7.94,11.68,21.1,55181,18.8,.0422283271658939,.148148148148148,.6,.37,71.7,8,29,25,30,176
50013,4.02,6.39,20,13.53,95.8,.18,1.26,7.48,7.16,28.91,59566,18.8, , ,.61,.37,100,7,27,19,27,9
50015,2.55,5.92999999999999,22.44,12.53,96.81,.59,1.35,6.02,8.25,34.58,53368,16.91,.202913368708023,.290322580645161,.7,.28,100,8,26,18,21,69
50017,2.84999999999999,4.74000000000001,21.22,14.62,97.2,.26,1.12,6.38,9.66,27.76,52407,19.12,.105689354275742,.215686274509804,.65,.32,97.2,8,28,21,20,71
50019,2.83,4.26000000000001,21.47,17.41,96.84,.8,1.1,6.64,15.06,19.67,40929,20.42,.103514880906632,.264150943396226,.6,.38,85.3,8,29,26,34,104
50021,2.81,5.14,19.65,16.29,97.19,.42,1.16,6.16,11.14,26.43,48190,19.78,.109453918486187,.371134020618557,.6,.38,61,8,28,23,21,138
50023,3.89999999999999,5.72999999999999,20.81,14.24,96.13,.97,1.73,6.95,6.99,38.19,57163,21.55,.107810593809402,.314606741573034,.66,.31,52.8,7,22,18,20,108
50025,2.3,4.02,20.09,15.8,95.53,.82,1.84,7.38,8.39,34.98,48953,21.6,.074144629383811,.183098591549296,.74,.24,68.2,7,23,17,23,179
50027,3.39,5.86999999999999,20.06,17.45,96.34,.48,1.32,6.75,7.57,33.39,53129,21.33,.117019171252734,.223404255319149,.68,.3,75.6,8,24,20,23,120
51001,2.97,5.40000000000001,21.57,18.64,67.12,28.68,8.38,9.04,21.65,17.38,41595,24.24,.375970402719765,.354166666666667,.48,.51,100,12,33,30,66,199
51003,3.78999999999999,6.40000000000001,21.79,13.93,82.34,10.08,5.21,6.15,9.59,51.78,65934,16.23,.508275635856472,.564814814814815,.55,.43,45,9,27,19,13,135
51005,1.26000000000001,3.67,21.52,19.82,93.31,5.46,.95,5.19,17.31,15.3,44329,21.75,.517971775182355,.375,.47,.5,52.4,10,26,26,50,105
51007,3.67,5.76000000000001,22.56,16.52,73.13,23.4,1.53,9.16,21.2,13.73,51540,19.76,.697354738274466,.451612903225806,.36,.63,100,11,33,26,44,130
51009,1.85000000000001,3.16,21.16,16.97,76.33,19.42,2.09,8.98,20.11,16.17,44383,20.84,.721489206888188,.622950819672131,.39,.59,63.7,12,30,26,31,103
51011,2.81,4.86999999999999,22.42,17.33,76.83,21.37,.36,11.25,19.92,13.93,47992,23.58,.645474134740043,.529411764705882,.31,.67,100,13,32,27,44,107
51013,4.17999999999999,7.02,15.67,8.71,70.38,8.39,14.9,3.91,7.4,70.66,99651,12.79,.122394878893146,.451327433628319,.69,.29,0,6,19,17,24,155
51015,3.48999999999999,6.56999999999999,21.6,15.52,93.15,4.07,2.12,6.27,15.71,19.11,51719,18.62,.530772709371035,.51937984496124,.28,.7,66.4,10,27,26,35,113
51017,3.48999999999999,6.56999999999999,19.46,21.19,95.32,3.56,2.55,4.98,18.79,13.33,52500,18.79,.535095089629206,.333333333333333,.4,.57,100,12,27,27, ,36
51019,2.19000000000001,5.24000000000001,22.49,15.74,91.6,5.61,1.63,5.93,14.36,24.74,56021,15.83,.743474470058852,.60377358490566,.27,.71,78.4,9,26,30,25,230
51021,1.52000000000001,2.94,17.52,17.68,96.25,3.43,.13,5.41,18.67,10.79,42864,21.79,.415912292741336,.411764705882353,.25,.73,100,11,30,26,28,39
51023,3.46000000000001,5.16,22.27,16.25,94.71,3.67,1.18,4.66,10.51,22.87,65633,18.12,.770398243813284,.6625,.3,.68,64.1,11,29,22,18,71
51025,2.15000000000001,5.13,19.43,16.31,40.28,58.7,.61,11.74,30.93,13.51,34170,22.73,.541103355517937,.339285714285714,.62,.37,75.5,13,36,29,46,120
51027,.409999999999997,2.42,18.66,16.33,96.26,2.08,.26,8.04,33.09,9.38,30606,24.64,.869147935667878,.714285714285714,.32,.67,100,14,34,32,47,175
51029,1.83,6.85000000000001,15.55,14.11,61.33,36.67,.71,9.53,30.57,13.48,36378,19.87,.62768513479143,.472222222222222,.5,.48,100,12,33,28,42,181
51031,1.84999999999999,5.17,21.97,15.6,83.08,14.48,1.77,9.24,17.36,16.08,45992,20.81,.642026541818093,.591836734693878,.3,.69,61.1,11,32,24,35,172
51033,4.17999999999999,6.89,24.2,12.7,66.27,29.29,3.54,9.14,18.1,17.63,58707,21.72,.650955519221049,.540540540540541,.53,.45,78.4,11,31,24,46,196
51035,.239999999999995,2.69000000000001,19.63,19.33,98.14,1.08,2.47,4.97,25.63,12.57,35841,21.46,.670481862411702,.594594594594595,.29,.68,97.1,12,31,30,45,135
51036,3.19,5.08,18.88,16.27,41.53,50.08,1.45,3.79,25.38,12.4,47093,24.41,.653102033103081,.333333333333333,.66,.33,100,14,34,32,30,78
51037,1.87,4.55,23.12,18.39,66.86,31.25,.79,9.57,26.98,15.24,37173,23.89,.494490268314152,.395833333333333,.42,.56,100,12,31,27,40,207
51041,4.28999999999999,5.38000000000001,26.18,10.11,71,21.9,6.87,8.54,10.05,36.02,72886,16.73,.42622824183747,.652671755725191,.45,.53,5.9,9,27,22,21,177
51043,2.69,5.15000000000001,23.01,15.88,90.1,5.62,3.59,4.94,12.53,30.74,77048,16.18,.314801806322127,.357142857142857,.42,.55,69.5,11,28,25,25,129
51045,1.26000000000001,3.67,22.82,14.42,98.97,.17,0,5.52,10.76,15,54120,17.34,.734910078773004,.571428571428571,.31,.66,100,10,27,26,30,84
51047,3.98,7.11,25.55,11.59,76.19,15.08,8.72,6.82,16.76,21.79,66458,16.83,.546533383887702,.716417910447761,.41,.57,61.9,10,32,24,40,206
51049,3.67,5.76000000000001,23.1,15.69,64.19,33.79,1.49,9.46,23.36,14.14,45184,19.59,.796492512952879,.555555555555556,.48,.5,96,13,34,29,29,149
51051,-.319999999999993,3.09999999999999,20.97,16.68,98.56,.56,.17,9.04,33.44,8.94,30556,24.71,.806703742672479,.782608695652174,.36,.62,100,11,31,30,48,144
51053,3.34,5.70999999999999,23,13.41,64.73,32.73,2.46,11.72,22.28,12.96,50583,20.42,.492293725460065,.444444444444444,.48,.51,71.2,11,34,24,33,192
51057,1.31,5.62,21.45,17.32,58.81,38.61,2.78,8.82,20.69,16.19,44581,23.39,.528583623494341,.538461538461538,.53,.46,77.3,13,33,29,43,135
51059,4.75,6.11,24.26,9.68,64.27,9.21,15.06,5.29,8.09,58.24,108439,13.16,.212851137652632,.503987240829346,.6,.39,1.4,8,24,19,17,85
51061,3.99000000000001,7.29000000000001,25.55,12.37,87.15,7.91,6.34,5.63,9.58,32.28,87958,16.52,.408965836915635,.554455445544555,.39,.59,57.5,10,27,21,24,109
51063,.340000000000003,4.71000000000001,22.18,17.49,95.49,1.39,2.45,5.19,20.81,19.31,40761,22.16,.714543203642895,.60377358490566,.36,.61,100,11,28,25,30,62
51065,3.94,7.45,22.88,15.42,80.96,15.78,2.94,5.63,14.8,28.09,68615,18.95,.558551952908845,.423076923076923,.46,.52,62.9,11,30,22,26,72
51067,1.06999999999999,4.81,20.83,17.26,89.64,8.71,2.53,8.02,18.92,17.58,47606,18.38,.688015341353637,.60952380952381,.34,.63,89.2,11,30,26,36,101
51069,4.20999999999999,6.01000000000001,25.29,12.46,91.24,4.18,6.66,6.52,15.68,24.21,66440,18.43,.473730039654533,.44,.35,.63,44.8,9,29,26,36,147
51071,1.52000000000001,2.94,21.66,17.56,96.51,1.29,1.1,6.55,19.35,16.67,43012,25.07,.47530858723913,.464788732394366,.36,.62,66.3,11,29,29,44,100
51073,.850000000000009,4.62,22.34,14.56,87.46,8.88,2.66,6.51,12.86,20.03,62067,17.06,.57323160334834,.617021276595745,.35,.63,64.6,10,29,25,27,66
51075,5.34,9.14999999999999,19.79,14.71,77.11,20.81,2.06,3.55,15.54,37.1,81288,13.38,.350480286740038,.583333333333333,.35,.63,97,10,27,22,17,188
51077,-.700000000000003,3.84,19.27,20.61,96.39,2.35,2.53,4.16,26.8,11.88,31599,23.03,.661492537313433,.5,.29,.67,99.9,12,29,29,47,152
51079,2.39,5.98,24.98,12.95,88.39,7.28,4.13,7.29,19.05,21.59,58550,17.4,.618514979162626,.615384615384615,.36,.62,51.2,9,31,24,37,206
51081,.850000000000009,6.04000000000001,16.76,12.33,38.66,58,3.36,12.59,28.44,7.84,42000,20.47,.643338878873276,.461538461538462,.64,.36,87,12,34,30,83,138
51083,1.38,2.23999999999999,22.39,18.94,60.25,37.03,1.66,10.64,25.36,14.04,34889,25.63,.653138129825012,.63963963963964,.47,.52,77.1,15,33,33,48,131
51085,4.43000000000001,7.77,25.26,12.71,86.61,9.28,2.14,5.76,8.72,33.74,77506,15.62,.544781940294802,.538461538461538,.31,.68,39.1,9,27,20,16,80
51087,3.73999999999999,5.54000000000001,24.3,12.24,61.03,28.85,4.67,10.06,10.67,39.21,61206,19.77,.552174093208803,.606986899563319,.55,.43,4.3,9,29,26,27,178
51089,.560000000000002,1.66000000000001,20.68,19.19,74.91,21.81,4.66,10.56,25.61,11.28,33695,26.11,.826004974263404,.756302521008403,.41,.56,60.7,12,29,33,57,276
51091,3.48999999999999,6.56999999999999,13.81,27.4,98.3,0,.25,2.34,24.06,22.08,43045,18.69,.318691052814123,.25,.32,.65,100,12,27,25, ,70
51093,3.60000000000001,7.18000000000001,22.8,14.2,71.67,24.71,1.99,7.64,14.04,25.2,64925,17.54,.422896316973755,.5,.42,.57,57.4,13,31,28,28,144
51095,4.83999999999999,7.03999999999999,21.66,20.11,80.91,13.48,4.36,5.65,6.86,45.55,75938,15.7,.201706710011683,.511627906976744,.43,.55,15.9,10,27,21,23,104
51097,3.75999999999999,6.14,20.66,17.09,67.98,31.17,2.48,4.43,19.95,11.28,48170,18.78,.762583706043912,.588235294117647,.48,.51,100,13,34,29,51,164
51099,4.27999999999999,7.28999999999999,27.71,9.81,77.38,18.17,3.63,9.06,9.09,29.51,82173,17.37,.610110359796505,.655172413793103,.4,.58,73.2,9,28,21,33,117
51101,3.75999999999999,6.14,24.75,12.05,77.39,18.78,2.24,8.5,11.24,18.85,64982,19.03,.598427034469883,.612903225806452,.37,.61,83.2,10,30,29,31,50
51103,1.64999999999999,6.03999999999999,16.09,30.85,70.38,28.3,.97,7.07,16.48,25.6,46625,25.1,.435786982248521,.393939393939394,.45,.54,100,14,30,32,40,108
51105,.950000000000003,2.09,20.26,15.67,94.35,3.88,1.52,6.26,27.54,11.77,32588,21.99,.838032086604111,.761467889908257,.27,.71,99.6,12,34,34,54,108
51107,7.77,9.59,30.47,6.38,71.02,7.48,12.05,5.57,6.37,57.66,120096,12.58,.144500049233697,.477272727272727,.52,.47,12.6,7,23,20,15,100
51109,4.91,6.83,22.28,14.35,78.67,18.04,2.29,7.57,18,18.08,56502,18.6,.573851590107568,.553571428571429,.42,.56,100,11,32,30,39,127
51111,1.87,4.55,19.28,17.23,61.7,35.81,3.36,7.9,30.59,9.58,35210,24.12,.469848440973067,.392857142857143,.47,.52,100,13,34,33,49,209
51113,2.39,5.98,22.54,17.38,85.24,11.86,2.21,4.11,18.24,21.38,59734,16.94,.449910081455623,.472222222222222,.4,.58,100,10,32,26,35,103
51115,.850000000000009,4.62,18.62,24.84,87.91,10.23,1.23,6.92,13.87,22.72,54118,24.53,.517309919750558,.48,.34,.65,100,12,29,27,24,63
51117,1.77,6.13,19.74,20.39,59.25,37.12,2.47,9.17,24.23,12.7,36069,25.14,.713933631952479,.543478260869565,.46,.53,77.8,13,32,29,47,222
51119,1.31,5.62,16.53,25.7,79.9,19.59,1.41,4.84,13.85,25.34,53615,21.86,.442577335702803,.578947368421053,.39,.6,100,12,28,31,29,139
51121,2.33000000000001,4.64,15.93,9.61,87.74,4,2.67,5.51,10.76,40.7,44231,12.21,.466223074320514,.620689655172414,.49,.49,24.9,7,29,21,14,148
51125,2.81,4.86999999999999,19.58,18.83,84.11,14.12,2.85,7.72,21.29,24.59,47426,22.54,.630346443486503,.577777777777778,.51,.48,100,12,26,25,37,85
51127,4.83999999999999,7.03999999999999,22.38,11.37,81.23,15.96,1.09,6.72,13.95,22.93,71198,16.31,.60399605508418,.684210526315789,.32,.66,100,11,29,22,22,134
51131,2.97,5.40000000000001,20.24,21.95,60.11,38.33,6.37,9.14,21.82,20.96,36965,22.58,.306529863738713,.388888888888889,.58,.41,100,14,30,31,60,165
51133,3.36,5.47,16.73,29.37,71.36,27.65,1.02,6.41,16.89,22.22,51256,22.6,.47848994734135,.5,.42,.57,100,14,33,30,57,117
51135,2.33,7.05000000000001,21.2,16.73,55.91,39.97,3.6,9.89,25.04,11.86,37507,24.49,.556782486831296,.522727272727273,.49,.5,52.3,12,32,28,50,227
51137,2.72,7.75,23.03,17.69,83.17,13.12,3.45,5.72,16.17,21.88,56837,17.61,.753162113179821,.696428571428571,.42,.57,57.8,11,31,26,36,66
51139,2.09999999999999,4.07000000000001,21.73,17.55,96.29,1.69,1.58,5.64,26.91,12.1,43435,21.7,.447196939202922,.472727272727273,.36,.62,80.2,10,32,28,43,121
51141,.340000000000003,4.71000000000001,19.21,21.15,92.18,6.35,2.28,7.22,26.42,10.57,36057,25.08,.729221822995461,.614285714285714,.29,.68,100,12,30,27,36,132
51143,4.3,5.94,21.43,16.91,74.94,22.1,2.09,7.43,23.22,12.72,40333,22.6,.76940162560597,.592,.36,.63,85.6,12,29,28,36,101
51145,3.77000000000001,7.59,21.24,11.44,84.39,14.1,1.78,4.14,18.44,24.34,76235,15.24,.651505038716232,.727272727272727,.26,.72,99.7,9,28,27,14,75
51147,2.45,4.61,17.2,14.02,63.28,34.07,2.18,7.98,21.15,19.68,36789,15.36,.435113751311526,.477272727272727,.56,.43,63.2,10,32,29,18,155
51149,3.42,5.61,23.02,10.06,62.24,32.65,5.98,7.87,15.39,16.77,62924,17.18,.676890975139678,.5,.44,.55,53.4,11,35,28,24,101
51153,6.09,7.39,28.97,6.65,58.98,20,20.21,8.97,11.38,37.71,95531,14.17,.253717703746781,.661616161616162,.57,.41,4.2,9,27,21,34,167
51155,-1.86,1.22,19.68,17.5,92.7,5.44,1.39,6.58,19.51,14.65,40987,25.14,.63467355359669,.571428571428571,.36,.61,46.9,11,27,25,50,251
51157,2.09999999999999,4.07000000000001,20.28,18.92,91.2,4.57,2.44,5.23,16.97,37.25,64113,15.39,.496615811373093,.611111111111111,.45,.53,100,11,26,26,22,55
51159,1.64999999999999,6.03999999999999,17.51,18.26,66.66,30.2,4.97,7.15,26.16,9.66,46456,25.32,.776518076816438,.708333333333333,.42,.57,100,11,32,30,44,116
