Stock,Industry,SubIndustry,Date,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,Polarity PN,Polarity SW,Polarity AP
STI,Financials,Banks,1/18/06,0.142,0.064,0.126,0.061,0.211,0.03,0.184,0.097,0.382,0.75,0.312
STI,Financials,Banks,4/17/06,0.124,0.058,0.106,0.055,0.221,0.035,0.189,0.078,0.365,0.73,0.415
STI,Financials,Banks,7/19/06,0.109,0.066,0.097,0.063,0.214,0.036,0.198,0.097,0.246,0.711,0.345
STI,Financials,Banks,10/17/06,0.14,0.08,0.126,0.078,0.224,0.041,0.197,0.104,0.272,0.693,0.308
STI,Financials,Banks,1/19/07,0.143,0.068,0.134,0.066,0.236,0.038,0.204,0.086,0.359,0.724,0.405
STI,Financials,Banks,4/17/07,0.158,0.058,0.143,0.054,0.236,0.035,0.192,0.075,0.461,0.745,0.439
STI,Financials,Banks,7/19/07,0.15,0.058,0.144,0.056,0.225,0.032,0.198,0.068,0.444,0.752,0.486
STI,Financials,Banks,10/18/07,0.127,0.066,0.117,0.064,0.196,0.038,0.199,0.067,0.315,0.676,0.497
STI,Financials,Banks,1/23/08,0.135,0.066,0.117,0.061,0.213,0.031,0.183,0.066,0.346,0.743,0.473
STI,Financials,Banks,4/22/08,0.143,0.073,0.127,0.07,0.212,0.037,0.175,0.075,0.326,0.7,0.397
STI,Financials,Banks,7/22/08,0.135,0.078,0.117,0.075,0.217,0.032,0.178,0.066,0.272,0.744,0.458
STI,Financials,Banks,10/23/08,0.142,0.075,0.127,0.071,0.216,0.036,0.178,0.071,0.306,0.716,0.432
STI,Financials,Banks,1/22/09,0.149,0.074,0.127,0.069,0.198,0.038,0.174,0.061,0.339,0.676,0.484
STI,Financials,Banks,4/23/09,0.14,0.078,0.119,0.074,0.21,0.043,0.173,0.06,0.285,0.66,0.484
STI,Financials,Banks,7/22/09,0.124,0.073,0.11,0.071,0.211,0.04,0.184,0.068,0.258,0.682,0.46
STI,Financials,Banks,10/22/09,0.13,0.06,0.114,0.057,0.192,0.04,0.191,0.063,0.367,0.655,0.505
STI,Financials,Banks,1/22/10,0.137,0.07,0.118,0.067,0.19,0.043,0.186,0.065,0.324,0.635,0.483
STJ,Health Care,Health Care Equipment & Services,1/25/06,0.107,0.055,0.104,0.053,0.193,0.032,0.168,0.087,0.32,0.716,0.314
STJ,Health Care,Health Care Equipment & Services,4/19/06,0.102,0.053,0.098,0.048,0.216,0.028,0.195,0.092,0.321,0.771,0.357
STJ,Health Care,Health Care Equipment & Services,7/19/06,0.126,0.047,0.122,0.043,0.223,0.027,0.197,0.096,0.46,0.786,0.346
STJ,Health Care,Health Care Equipment & Services,10/18/06,0.128,0.058,0.124,0.054,0.21,0.036,0.191,0.084,0.38,0.707,0.391
STJ,Health Care,Health Care Equipment & Services,1/25/07,0.117,0.051,0.113,0.049,0.19,0.031,0.183,0.071,0.399,0.72,0.44
STJ,Health Care,Health Care Equipment & Services,3/22/07,0.165,0.054,0.155,0.053,0.23,0.036,0.17,0.084,0.509,0.731,0.336
STJ,Health Care,Health Care Equipment & Services,4/19/07,0.121,0.039,0.117,0.037,0.202,0.026,0.195,0.082,0.512,0.769,0.41
STJ,Health Care,Health Care Equipment & Services,7/18/07,0.137,0.054,0.129,0.051,0.221,0.029,0.189,0.081,0.44,0.768,0.4
STJ,Health Care,Health Care Equipment & Services,8/14/07,0.118,0.04,0.103,0.036,0.167,0.02,0.158,0.067,0.494,0.786,0.404
STJ,Health Care,Health Care Equipment & Services,10/18/07,0.145,0.067,0.14,0.059,0.219,0.035,0.19,0.091,0.369,0.726,0.35
STJ,Health Care,Health Care Equipment & Services,10/29/07,0.193,0.064,0.189,0.056,0.263,0.051,0.201,0.097,0.5,0.674,0.349
STJ,Health Care,Health Care Equipment & Services,11/1/07,0.138,0.065,0.124,0.061,0.181,0.03,0.151,0.079,0.363,0.715,0.314
STJ,Health Care,Health Care Equipment & Services,1/23/08,0.141,0.049,0.135,0.045,0.226,0.027,0.175,0.078,0.489,0.789,0.383
STJ,Health Care,Health Care Equipment & Services,3/13/08,0.137,0.059,0.129,0.058,0.199,0.028,0.177,0.084,0.397,0.756,0.357
STJ,Health Care,Health Care Equipment & Services,4/16/08,0.123,0.05,0.121,0.048,0.213,0.035,0.192,0.087,0.42,0.719,0.377
STJ,Health Care,Health Care Equipment & Services,7/16/08,0.13,0.056,0.127,0.052,0.196,0.032,0.181,0.081,0.401,0.721,0.383
STJ,Health Care,Health Care Equipment & Services,10/15/08,0.137,0.052,0.13,0.048,0.217,0.026,0.169,0.08,0.447,0.784,0.357
STJ,Health Care,Health Care Equipment & Services,12/22/08,0.157,0.049,0.144,0.046,0.21,0.023,0.181,0.078,0.522,0.8,0.399
STJ,Health Care,Health Care Equipment & Services,1/27/09,0.113,0.048,0.109,0.044,0.211,0.029,0.158,0.082,0.403,0.755,0.314
STJ,Health Care,Health Care Equipment & Services,4/22/09,0.112,0.051,0.107,0.048,0.216,0.027,0.183,0.078,0.369,0.778,0.404
STJ,Health Care,Health Care Equipment & Services,7/22/09,0.111,0.056,0.109,0.054,0.197,0.033,0.161,0.09,0.335,0.714,0.283
STJ,Health Care,Health Care Equipment & Services,10/21/09,0.125,0.073,0.12,0.068,0.22,0.033,0.184,0.093,0.264,0.74,0.329
STJ,Health Care,Health Care Equipment & Services,1/27/10,0.115,0.056,0.111,0.055,0.228,0.031,0.166,0.09,0.347,0.764,0.298
STR,Utilities,Gas Utilities,2/15/06,0.11,0.052,0.105,0.05,0.201,0.028,0.164,0.068,0.362,0.752,0.413
STR,Utilities,Gas Utilities,4/27/06,0.123,0.048,0.117,0.045,0.182,0.028,0.143,0.067,0.436,0.737,0.364
STR,Utilities,Gas Utilities,7/27/06,0.122,0.059,0.115,0.056,0.209,0.026,0.157,0.067,0.346,0.78,0.405
STR,Utilities,Gas Utilities,10/27/06,0.122,0.071,0.115,0.067,0.199,0.028,0.178,0.068,0.265,0.757,0.445
STR,Utilities,Gas Utilities,2/14/07,0.123,0.065,0.116,0.061,0.194,0.033,0.151,0.065,0.306,0.708,0.397
STR,Utilities,Gas Utilities,4/26/07,0.136,0.071,0.132,0.064,0.207,0.029,0.163,0.075,0.311,0.752,0.368
STR,Utilities,Gas Utilities,7/26/07,0.137,0.066,0.13,0.055,0.205,0.035,0.151,0.073,0.352,0.709,0.347
STR,Utilities,Gas Utilities,10/25/07,0.132,0.068,0.12,0.06,0.204,0.029,0.162,0.075,0.319,0.748,0.367
STR,Utilities,Gas Utilities,2/13/08,0.116,0.062,0.107,0.056,0.204,0.028,0.169,0.064,0.302,0.763,0.452
STR,Utilities,Gas Utilities,4/29/08,0.114,0.057,0.108,0.054,0.187,0.031,0.156,0.065,0.337,0.718,0.415
STR,Utilities,Gas Utilities,7/29/08,0.114,0.054,0.105,0.052,0.194,0.023,0.155,0.066,0.358,0.788,0.402
STR,Utilities,Gas Utilities,10/30/08,0.118,0.071,0.111,0.069,0.201,0.027,0.183,0.072,0.253,0.76,0.437
STR,Utilities,Gas Utilities,2/12/09,0.115,0.075,0.108,0.072,0.195,0.032,0.159,0.067,0.214,0.716,0.406
STR,Utilities,Gas Utilities,4/30/09,0.129,0.061,0.121,0.058,0.179,0.028,0.155,0.062,0.359,0.733,0.429
STR,Utilities,Gas Utilities,7/29/09,0.124,0.071,0.116,0.069,0.19,0.031,0.174,0.07,0.273,0.724,0.424
STR,Utilities,Gas Utilities,10/29/09,0.122,0.05,0.113,0.048,0.199,0.025,0.166,0.064,0.416,0.777,0.44
STR,Utilities,Gas Utilities,2/18/10,0.117,0.062,0.112,0.059,0.196,0.028,0.155,0.057,0.309,0.75,0.464
STT,Financials,Diversified Financial Services,1/25/06,0.136,0.057,0.12,0.051,0.216,0.039,0.17,0.093,0.411,0.695,0.293
STT,Financials,Diversified Financial Services,4/12/06,0.14,0.048,0.126,0.044,0.209,0.025,0.147,0.073,0.493,0.785,0.337
STT,Financials,Diversified Financial Services,7/13/06,0.13,0.061,0.119,0.055,0.2,0.039,0.167,0.074,0.363,0.677,0.384
STT,Financials,Diversified Financial Services,10/17/06,0.137,0.07,0.119,0.062,0.215,0.034,0.173,0.079,0.324,0.728,0.376
STT,Financials,Diversified Financial Services,10/18/06,0.135,0.077,0.121,0.073,0.21,0.033,0.182,0.08,0.27,0.725,0.392
STT,Financials,Diversified Financial Services,1/17/07,0.142,0.054,0.127,0.048,0.206,0.027,0.167,0.073,0.448,0.771,0.395
STT,Financials,Diversified Financial Services,2/5/07,0.17,0.047,0.156,0.046,0.222,0.027,0.159,0.091,0.566,0.782,0.273
STT,Financials,Diversified Financial Services,4/17/07,0.137,0.06,0.121,0.055,0.197,0.027,0.167,0.076,0.394,0.763,0.375
STT,Financials,Diversified Financial Services,7/17/07,0.14,0.066,0.125,0.06,0.19,0.033,0.171,0.083,0.358,0.704,0.349
STT,Financials,Diversified Financial Services,10/16/07,0.144,0.059,0.108,0.053,0.215,0.022,0.172,0.058,0.417,0.811,0.496
STT,Financials,Diversified Financial Services,1/3/08,0.137,0.06,0.124,0.054,0.224,0.015,0.173,0.076,0.388,0.878,0.389
STT,Financials,Diversified Financial Services,1/15/08,0.127,0.067,0.098,0.061,0.197,0.023,0.163,0.066,0.311,0.792,0.426
STT,Financials,Diversified Financial Services,4/15/08,0.145,0.057,0.111,0.053,0.203,0.026,0.167,0.062,0.434,0.773,0.457
STT,Financials,Diversified Financial Services,7/15/08,0.13,0.057,0.099,0.053,0.203,0.035,0.166,0.077,0.39,0.702,0.363
STT,Financials,Diversified Financial Services,10/15/08,0.133,0.075,0.111,0.068,0.215,0.036,0.202,0.066,0.277,0.714,0.508
STT,Financials,Diversified Financial Services,10/28/08,0.175,0.093,0.142,0.084,0.213,0.038,0.141,0.073,0.309,0.697,0.322
STT,Financials,Diversified Financial Services,1/20/09,0.144,0.072,0.119,0.068,0.205,0.031,0.177,0.074,0.331,0.741,0.41
STT,Financials,Diversified Financial Services,2/5/09,0.168,0.048,0.155,0.046,0.225,0.028,0.183,0.083,0.556,0.776,0.377
STT,Financials,Diversified Financial Services,4/21/09,0.134,0.06,0.11,0.058,0.203,0.036,0.195,0.074,0.379,0.697,0.452
STT,Financials,Diversified Financial Services,7/21/09,0.145,0.077,0.12,0.073,0.22,0.042,0.207,0.08,0.306,0.682,0.441
STT,Financials,Diversified Financial Services,10/20/09,0.144,0.068,0.121,0.063,0.209,0.033,0.176,0.084,0.362,0.729,0.357
STT,Financials,Diversified Financial Services,12/22/09,0.139,0.073,0.121,0.069,0.227,0.022,0.143,0.073,0.313,0.824,0.324
STT,Financials,Diversified Financial Services,1/20/10,0.144,0.059,0.124,0.054,0.227,0.034,0.184,0.082,0.422,0.74,0.386
STZ,Consumer Staples,Distillers & Vintners,1/5/06,0.154,0.049,0.136,0.047,0.193,0.026,0.156,0.092,0.518,0.764,0.257
STZ,Consumer Staples,Distillers & Vintners,2/17/06,0.136,0.061,0.126,0.057,0.235,0.027,0.167,0.115,0.383,0.793,0.187
STZ,Consumer Staples,Distillers & Vintners,4/3/06,0.169,0.053,0.159,0.052,0.19,0.025,0.154,0.084,0.524,0.771,0.295
STZ,Consumer Staples,Distillers & Vintners,4/6/06,0.134,0.055,0.12,0.052,0.204,0.031,0.151,0.086,0.418,0.736,0.272
STZ,Consumer Staples,Distillers & Vintners,6/29/06,0.136,0.072,0.121,0.07,0.2,0.029,0.17,0.088,0.308,0.748,0.314
STZ,Consumer Staples,Distillers & Vintners,7/18/06,0.182,0.046,0.164,0.044,0.23,0.017,0.184,0.075,0.599,0.861,0.421
STZ,Consumer Staples,Distillers & Vintners,10/5/06,0.124,0.058,0.111,0.058,0.213,0.024,0.182,0.079,0.36,0.801,0.396
STZ,Consumer Staples,Distillers & Vintners,1/4/07,0.12,0.065,0.103,0.062,0.202,0.035,0.179,0.071,0.298,0.708,0.43
STZ,Consumer Staples,Distillers & Vintners,3/1/07,0.141,0.06,0.13,0.059,0.236,0.028,0.184,0.08,0.405,0.788,0.392
STZ,Consumer Staples,Distillers & Vintners,4/5/07,0.136,0.06,0.118,0.059,0.212,0.031,0.164,0.071,0.386,0.745,0.395
STZ,Consumer Staples,Distillers & Vintners,6/28/07,0.152,0.042,0.133,0.04,0.219,0.023,0.172,0.078,0.569,0.81,0.373
STZ,Consumer Staples,Distillers & Vintners,10/4/07,0.122,0.053,0.111,0.051,0.196,0.032,0.175,0.084,0.389,0.717,0.353
STZ,Consumer Staples,Distillers & Vintners,11/12/07,0.153,0.053,0.132,0.053,0.222,0.029,0.173,0.074,0.485,0.77,0.399
STZ,Consumer Staples,Distillers & Vintners,1/8/08,0.14,0.045,0.123,0.043,0.215,0.022,0.189,0.077,0.516,0.818,0.422
STZ,Consumer Staples,Distillers & Vintners,4/3/08,0.144,0.046,0.123,0.044,0.201,0.026,0.174,0.077,0.514,0.771,0.384
STZ,Consumer Staples,Distillers & Vintners,7/1/08,0.124,0.049,0.108,0.047,0.197,0.025,0.147,0.065,0.434,0.778,0.388
STZ,Consumer Staples,Distillers & Vintners,10/2/08,0.124,0.06,0.107,0.055,0.201,0.03,0.164,0.073,0.346,0.74,0.383
STZ,Consumer Staples,Distillers & Vintners,1/7/09,0.118,0.061,0.105,0.057,0.189,0.03,0.166,0.072,0.321,0.726,0.392
STZ,Consumer Staples,Distillers & Vintners,4/8/09,0.139,0.067,0.117,0.064,0.21,0.032,0.167,0.076,0.346,0.737,0.377
STZ,Consumer Staples,Distillers & Vintners,7/1/09,0.133,0.066,0.117,0.064,0.189,0.037,0.167,0.08,0.339,0.671,0.354
STZ,Consumer Staples,Distillers & Vintners,10/1/09,0.139,0.059,0.123,0.055,0.204,0.028,0.169,0.067,0.404,0.759,0.429
STZ,Consumer Staples,Distillers & Vintners,11/30/09,0.131,0.028,0.123,0.026,0.186,0.014,0.111,0.048,0.644,0.858,0.393
STZ,Consumer Staples,Distillers & Vintners,1/7/10,0.133,0.058,0.12,0.055,0.193,0.027,0.178,0.077,0.394,0.751,0.396
SVU,Consumer Staples,#REF!,1/10/06,0.153,0.052,0.141,0.05,0.206,0.024,0.182,0.074,0.492,0.789,0.419
SVU,Consumer Staples,#REF!,1/23/06,0.153,0.057,0.135,0.052,0.201,0.027,0.163,0.072,0.456,0.761,0.386
SVU,Consumer Staples,#REF!,3/7/06,0.132,0.044,0.116,0.041,0.203,0.01,0.149,0.061,0.499,0.909,0.421
SVU,Consumer Staples,#REF!,4/18/06,0.146,0.05,0.135,0.047,0.228,0.027,0.201,0.078,0.49,0.787,0.44
SVU,Consumer Staples,#REF!,5/22/06,0.14,0.051,0.127,0.047,0.218,0.021,0.146,0.056,0.462,0.826,0.446
SVU,Consumer Staples,#REF!,7/26/06,0.164,0.052,0.146,0.049,0.198,0.022,0.185,0.081,0.519,0.802,0.389
SVU,Consumer Staples,#REF!,10/10/06,0.137,0.047,0.126,0.044,0.203,0.023,0.157,0.075,0.491,0.794,0.354
SVU,Consumer Staples,#REF!,1/9/07,0.142,0.046,0.13,0.042,0.222,0.021,0.185,0.075,0.51,0.825,0.424
SVU,Consumer Staples,#REF!,4/19/07,0.152,0.046,0.138,0.041,0.221,0.017,0.181,0.065,0.538,0.856,0.472
SVU,Consumer Staples,#REF!,7/24/07,0.142,0.06,0.132,0.049,0.202,0.023,0.183,0.074,0.409,0.794,0.426
SVU,Consumer Staples,#REF!,10/16/07,0.153,0.061,0.136,0.058,0.221,0.021,0.198,0.065,0.431,0.823,0.507
SVU,Consumer Staples,#REF!,1/8/08,0.134,0.065,0.123,0.062,0.215,0.027,0.192,0.076,0.348,0.774,0.434
SVU,Consumer Staples,#REF!,4/17/08,0.124,0.071,0.114,0.059,0.205,0.023,0.177,0.061,0.274,0.796,0.487
SVU,Consumer Staples,#REF!,7/22/08,0.128,0.07,0.119,0.06,0.214,0.027,0.194,0.069,0.297,0.774,0.475
SVU,Consumer Staples,#REF!,10/14/08,0.135,0.075,0.126,0.066,0.227,0.024,0.215,0.064,0.284,0.808,0.542
SVU,Consumer Staples,#REF!,1/7/09,0.141,0.071,0.128,0.062,0.226,0.03,0.193,0.065,0.332,0.769,0.493
SVU,Consumer Staples,#REF!,4/23/09,0.137,0.063,0.126,0.057,0.214,0.021,0.193,0.066,0.369,0.822,0.49
SVU,Consumer Staples,#REF!,7/28/09,0.136,0.058,0.126,0.052,0.225,0.027,0.195,0.075,0.402,0.789,0.444
SVU,Consumer Staples,#REF!,10/20/09,0.156,0.064,0.142,0.058,0.233,0.026,0.2,0.077,0.418,0.799,0.444
SVU,Consumer Staples,#REF!,1/12/10,0.164,0.074,0.153,0.067,0.234,0.023,0.195,0.077,0.378,0.82,0.433
SWK,Consumer Discretionary,Household Appliances,1/26/06,0.13,0.082,0.121,0.072,0.206,0.036,0.173,0.091,0.229,0.702,0.311
SWK,Consumer Discretionary,Household Appliances,4/26/06,0.141,0.078,0.13,0.074,0.24,0.034,0.207,0.078,0.288,0.754,0.451
SWK,Consumer Discretionary,Household Appliances,7/26/06,0.123,0.067,0.113,0.058,0.204,0.025,0.179,0.071,0.296,0.785,0.433
SWK,Consumer Discretionary,Household Appliances,10/25/06,0.123,0.067,0.115,0.06,0.223,0.033,0.176,0.077,0.298,0.743,0.391
SWK,Consumer Discretionary,Household Appliances,12/14/06,0.131,0.053,0.125,0.05,0.222,0.031,0.184,0.078,0.424,0.756,0.406
SWK,Consumer Discretionary,Household Appliances,1/26/07,0.123,0.056,0.116,0.048,0.214,0.033,0.192,0.076,0.378,0.733,0.435
SWK,Consumer Discretionary,Household Appliances,4/26/07,0.143,0.059,0.133,0.051,0.208,0.032,0.193,0.074,0.413,0.732,0.446
SWK,Consumer Discretionary,Household Appliances,7/24/07,0.145,0.054,0.14,0.049,0.214,0.024,0.181,0.061,0.457,0.8,0.493
SWK,Consumer Discretionary,Household Appliances,10/24/07,0.139,0.057,0.132,0.05,0.211,0.034,0.186,0.087,0.418,0.722,0.365
SWK,Consumer Discretionary,Household Appliances,1/28/08,0.141,0.065,0.133,0.054,0.223,0.033,0.178,0.07,0.369,0.741,0.439
SWK,Consumer Discretionary,Household Appliances,4/24/08,0.15,0.068,0.139,0.062,0.226,0.032,0.187,0.08,0.376,0.749,0.404
SWK,Consumer Discretionary,Household Appliances,7/22/08,0.142,0.068,0.132,0.054,0.227,0.033,0.183,0.072,0.351,0.747,0.434
SWK,Consumer Discretionary,Household Appliances,10/21/08,0.132,0.069,0.125,0.057,0.224,0.034,0.191,0.063,0.31,0.737,0.504
SWK,Consumer Discretionary,Household Appliances,1/28/09,0.15,0.079,0.143,0.069,0.228,0.042,0.196,0.08,0.314,0.687,0.418
SWK,Consumer Discretionary,Household Appliances,4/24/09,0.133,0.077,0.123,0.069,0.244,0.034,0.201,0.072,0.267,0.755,0.472
SWK,Consumer Discretionary,Household Appliances,7/22/09,0.175,0.075,0.165,0.071,0.23,0.036,0.214,0.087,0.399,0.727,0.421
SWK,Consumer Discretionary,Household Appliances,10/21/09,0.15,0.072,0.143,0.067,0.219,0.033,0.185,0.076,0.354,0.736,0.416
SWK,Consumer Discretionary,Household Appliances,11/3/09,0.174,0.053,0.165,0.051,0.263,0.018,0.158,0.07,0.536,0.869,0.385
SWK,Consumer Discretionary,Household Appliances,1/27/10,0.153,0.064,0.145,0.061,0.246,0.033,0.191,0.069,0.408,0.765,0.469
SWY,Consumer Staples,Food Retail,2/23/06,0.153,0.079,0.144,0.074,0.208,0.031,0.193,0.077,0.319,0.741,0.432
SWY,Consumer Staples,Food Retail,4/27/06,0.141,0.084,0.132,0.077,0.218,0.029,0.193,0.07,0.253,0.763,0.468
SWY,Consumer Staples,Food Retail,7/20/06,0.153,0.078,0.139,0.075,0.233,0.036,0.218,0.083,0.328,0.731,0.448
SWY,Consumer Staples,Food Retail,10/12/06,0.149,0.081,0.141,0.077,0.221,0.034,0.205,0.077,0.295,0.733,0.455
SWY,Consumer Staples,Food Retail,2/22/07,0.142,0.076,0.134,0.072,0.216,0.03,0.196,0.074,0.301,0.753,0.452
SWY,Consumer Staples,Food Retail,4/26/07,0.162,0.08,0.158,0.075,0.214,0.034,0.204,0.075,0.341,0.73,0.461
SWY,Consumer Staples,Food Retail,7/19/07,0.186,0.085,0.176,0.07,0.204,0.045,0.231,0.118,0.372,0.636,0.323
SWY,Consumer Staples,Food Retail,10/11/07,0.159,0.066,0.148,0.057,0.22,0.035,0.201,0.086,0.413,0.726,0.4
SWY,Consumer Staples,Food Retail,2/21/08,0.17,0.077,0.163,0.063,0.213,0.042,0.228,0.116,0.378,0.669,0.327
SWY,Consumer Staples,Food Retail,4/24/08,0.141,0.077,0.137,0.072,0.245,0.036,0.221,0.098,0.295,0.743,0.388
SWY,Consumer Staples,Food Retail,7/17/08,0.151,0.076,0.147,0.07,0.237,0.04,0.222,0.089,0.333,0.709,0.431
SWY,Consumer Staples,Food Retail,10/7/08,0.157,0.08,0.154,0.073,0.229,0.045,0.213,0.093,0.326,0.671,0.394
SWY,Consumer Staples,Food Retail,2/26/09,0.154,0.081,0.149,0.078,0.22,0.036,0.191,0.077,0.309,0.722,0.426
SWY,Consumer Staples,Food Retail,4/30/09,0.143,0.079,0.138,0.075,0.222,0.034,0.214,0.079,0.287,0.734,0.46
SWY,Consumer Staples,Food Retail,7/23/09,0.142,0.083,0.138,0.078,0.221,0.045,0.212,0.085,0.263,0.659,0.429
SWY,Consumer Staples,Food Retail,10/15/09,0.144,0.085,0.133,0.079,0.204,0.049,0.202,0.076,0.259,0.616,0.454
SWY,Consumer Staples,Food Retail,2/25/10,0.141,0.082,0.132,0.074,0.202,0.039,0.18,0.068,0.264,0.674,0.454
SYK,Health Care,Health Care Equipment & Services,1/26/06,0.144,0.06,0.136,0.057,0.212,0.034,0.196,0.111,0.414,0.726,0.276
SYK,Health Care,Health Care Equipment & Services,4/20/06,0.115,0.062,0.108,0.059,0.202,0.037,0.159,0.082,0.297,0.692,0.318
SYK,Health Care,Health Care Equipment & Services,7/20/06,0.117,0.061,0.113,0.058,0.2,0.037,0.168,0.084,0.318,0.691,0.333
SYK,Health Care,Health Care Equipment & Services,10/17/06,0.111,0.058,0.103,0.055,0.208,0.039,0.17,0.097,0.314,0.682,0.273
SYK,Health Care,Health Care Equipment & Services,1/25/07,0.142,0.051,0.136,0.048,0.186,0.028,0.186,0.105,0.469,0.74,0.278
SYK,Health Care,Health Care Equipment & Services,4/18/07,0.137,0.053,0.128,0.05,0.199,0.034,0.171,0.087,0.44,0.706,0.326
SYK,Health Care,Health Care Equipment & Services,7/19/07,0.141,0.055,0.135,0.052,0.215,0.028,0.181,0.098,0.436,0.769,0.3
SYK,Health Care,Health Care Equipment & Services,10/17/07,0.14,0.049,0.132,0.047,0.208,0.026,0.176,0.106,0.482,0.78,0.25
SYK,Health Care,Health Care Equipment & Services,1/23/08,0.138,0.061,0.131,0.057,0.209,0.029,0.179,0.095,0.391,0.755,0.307
SYK,Health Care,Health Care Equipment & Services,4/17/08,0.128,0.071,0.12,0.067,0.21,0.037,0.18,0.084,0.29,0.701,0.361
SYK,Health Care,Health Care Equipment & Services,7/17/08,0.133,0.066,0.125,0.062,0.219,0.028,0.178,0.088,0.335,0.772,0.339
SYK,Health Care,Health Care Equipment & Services,10/16/08,0.135,0.058,0.126,0.055,0.22,0.035,0.175,0.085,0.4,0.729,0.347
SYK,Health Care,Health Care Equipment & Services,1/27/09,0.112,0.067,0.1,0.065,0.217,0.033,0.175,0.082,0.252,0.738,0.362
SYK,Health Care,Health Care Equipment & Services,4/20/09,0.119,0.072,0.109,0.069,0.224,0.047,0.191,0.095,0.244,0.656,0.337
SYK,Health Care,Health Care Equipment & Services,7/21/09,0.138,0.074,0.123,0.071,0.216,0.038,0.19,0.084,0.302,0.698,0.389
SYK,Health Care,Health Care Equipment & Services,10/20/09,0.134,0.061,0.122,0.058,0.206,0.038,0.198,0.084,0.372,0.686,0.405
SYK,Health Care,Health Care Equipment & Services,1/26/10,0.118,0.055,0.106,0.054,0.214,0.032,0.185,0.089,0.364,0.737,0.352
SYMC,Information Technology,Application Software,1/31/06,0.128,0.05,0.116,0.046,0.216,0.027,0.175,0.078,0.435,0.778,0.383
SYMC,Information Technology,Application Software,2/9/06,0.161,0.062,0.153,0.053,0.182,0.027,0.148,0.093,0.446,0.742,0.226
SYMC,Information Technology,Application Software,2/16/06,0.144,0.055,0.135,0.051,0.216,0.031,0.188,0.084,0.45,0.749,0.38
SYMC,Information Technology,Application Software,4/17/06,0.136,0.059,0.121,0.054,0.248,0.026,0.175,0.063,0.395,0.814,0.472
SYMC,Information Technology,Application Software,5/9/06,0.127,0.046,0.113,0.044,0.22,0.022,0.189,0.066,0.473,0.815,0.483
SYMC,Information Technology,Application Software,7/26/06,0.131,0.037,0.115,0.033,0.217,0.021,0.187,0.07,0.557,0.825,0.454
SYMC,Information Technology,Application Software,9/12/06,0.226,0.044,0.207,0.042,0.251,0.01,0.145,0.057,0.676,0.92,0.439
SYMC,Information Technology,Application Software,9/20/06,0.173,0.074,0.17,0.068,0.241,0.018,0.184,0.065,0.398,0.859,0.48
SYMC,Information Technology,Application Software,10/4/06,0.153,0.057,0.143,0.053,0.254,0.024,0.183,0.058,0.453,0.83,0.518
SYMC,Information Technology,Application Software,10/25/06,0.136,0.047,0.124,0.041,0.213,0.027,0.174,0.077,0.482,0.777,0.388
SYMC,Information Technology,Application Software,1/16/07,0.109,0.059,0.105,0.057,0.187,0.039,0.167,0.085,0.299,0.653,0.324
SYMC,Information Technology,Application Software,1/24/07,0.132,0.062,0.125,0.059,0.217,0.034,0.194,0.084,0.363,0.732,0.394
SYMC,Information Technology,Application Software,1/29/07,0.171,0.05,0.155,0.048,0.217,0.021,0.165,0.067,0.549,0.823,0.425
SYMC,Information Technology,Application Software,5/2/07,0.135,0.039,0.127,0.038,0.237,0.02,0.188,0.075,0.553,0.843,0.431
SYMC,Information Technology,Application Software,7/25/07,0.126,0.049,0.115,0.048,0.207,0.027,0.179,0.062,0.441,0.771,0.485
SYMC,Information Technology,Application Software,10/24/07,0.125,0.055,0.114,0.052,0.224,0.029,0.186,0.072,0.392,0.769,0.439
SYMC,Information Technology,Application Software,11/5/07,0.16,0.058,0.148,0.049,0.225,0.031,0.167,0.059,0.47,0.758,0.476
SYMC,Information Technology,Application Software,1/23/08,0.139,0.047,0.127,0.044,0.23,0.023,0.157,0.067,0.499,0.82,0.403
SYMC,Information Technology,Application Software,4/30/08,0.143,0.039,0.131,0.036,0.21,0.023,0.167,0.06,0.573,0.805,0.471
SYMC,Information Technology,Application Software,7/30/08,0.142,0.045,0.134,0.043,0.212,0.029,0.176,0.085,0.518,0.757,0.352
SYMC,Information Technology,Application Software,10/8/08,0.155,0.03,0.146,0.028,0.215,0.019,0.153,0.067,0.674,0.84,0.39
SYMC,Information Technology,Application Software,10/29/08,0.129,0.061,0.118,0.058,0.217,0.032,0.189,0.076,0.355,0.743,0.425
